Station_ID,DATE,LAT,LON,Soil_Moisture,Temp_Avg,Temp_Max,Temp_Min,Earth_Skin_Temp,Rel_Humidity,Root_Soil_Wetness,Precip_Corrected,Master_Index,HIGH,LOW,OPEN,CLOSE,VOLUME
47,2024-02-16,6.75,-5.75,0.53,29.32,35.84,24.45,30.3,65.59,0.47,0.2,352,5964.0,5689.0,5947.0,5706,10725.0
47,2024-02-20,6.75,-5.75,0.53,29.84,36.26,24.18,31.02,64.91,0.47,0.38,356,6069.0,5750.0,5750.0,5999,6822.0
47,2024-02-21,6.75,-5.75,0.53,29.31,34.66,25.25,30.47,68.88,0.47,0.73,357,6311.0,6022.0,6050.0,6198,2545.0
47,2024-02-22,6.75,-5.75,0.53,29.45,36.23,24.85,30.18,61.38,0.47,0.47,358,6340.0,5961.0,6336.0,6169,843.0
47,2024-02-23,6.75,-5.75,0.53,28.83,36.59,23.12,29.5,53.25,0.47,0.26,359,6750.0,6033.0,6033.0,6562,83.0
47,2024-02-26,6.75,-5.75,0.52,29.28,35.15,24.88,30.17,65.71,0.47,0.8,362,6929.0,6650.0,6765.0,6884,42.0
47,2024-02-27,6.75,-5.75,0.52,29.23,35.31,24.35,30.2,66.88,0.47,0.93,363,6893.0,6743.0,6780.0,6755,8.0
47,2024-02-28,6.75,-5.75,0.52,29.33,35.16,24.4,30.15,69.87,0.47,2.73,364,6590.0,6362.0,6590.0,6380,7.0
47,2024-02-29,6.75,-5.75,0.52,29.48,34.96,24.81,30.03,68.68,0.47,1.21,365,6466.0,6413.0,6413.0,6510,319.0
47,2024-03-01,6.75,-5.75,0.52,27.13,30.46,24.75,27.46,80.24,0.47,6.12,366,6769.0,6769.0,6769.0,6826,5.0
47,2024-03-04,6.75,-5.75,0.53,28.24,34.64,23.17,28.86,71.49,0.51,0.23,369,,,,7057,
47,2024-03-05,6.75,-5.75,0.53,28.73,35.19,22.93,29.43,68.76,0.5,1.42,370,7000.0,7000.0,7000.0,6970,1.0
47,2024-03-06,6.75,-5.75,0.53,29.19,35.44,24.2,29.98,70.93,0.5,1.2,371,,,,7170,
47,2024-03-07,6.75,-5.75,0.53,28.28,33.79,24.39,28.97,77.29,0.5,8.34,372,7000.0,7000.0,7000.0,7054,1.0
47,2024-03-08,6.75,-5.75,0.53,27.96,33.36,23.93,28.66,77.78,0.5,2.39,373,6928.0,6928.0,6928.0,6997,1.0
47,2024-03-11,6.75,-5.75,0.53,29.23,34.81,24.71,29.7,73.41,0.5,2.36,376,,,,7329,
47,2024-03-12,6.75,-5.75,0.53,28.2,31.8,25.52,28.48,78.99,0.5,1.4,377,7974.0,7890.0,7890.0,8048,8.0
47,2024-03-13,6.75,-5.75,0.52,28.83,34.48,24.67,29.43,73.85,0.5,0.44,378,,,,8034,
47,2024-03-14,6.75,-5.75,0.52,29.46,35.51,24.56,30.27,70.96,0.49,0.52,379,7715.0,7063.0,7185.0,7405,29410.0
47,2024-03-15,6.75,-5.75,0.52,29.06,34.93,25.08,29.65,71.49,0.49,0.54,380,8186.0,7357.0,7435.0,8018,25580.0
47,2024-03-18,6.75,-5.75,0.52,29.82,36.18,24.96,30.65,72.18,0.49,6.57,383,8493.0,7824.0,8179.0,8172,32655.0
47,2024-03-19,6.75,-5.75,0.52,28.59,33.91,25.16,29.02,78.97,0.5,12.41,384,8412.0,7963.0,8188.0,8027,19138.0
47,2024-03-20,6.75,-5.75,0.53,26.55,30.05,23.92,26.45,80.13,0.53,13.64,385,8429.0,7716.0,7920.0,8324,23723.0
47,2024-03-21,6.75,-5.75,0.53,28.1,34.68,22.59,28.5,71.35,0.53,1.05,386,8653.0,8149.0,8395.0,8559,21272.0
47,2024-03-22,6.75,-5.75,0.56,25.91,28.6,23.83,25.96,90.82,0.61,105.54,387,8960.0,8465.0,8573.0,8939,16403.0
47,2024-03-25,6.75,-5.75,0.59,27.03,31.47,23.22,27.24,83.98,0.67,20.0,390,9684.0,8889.0,8921.0,9649,19698.0
47,2024-03-26,6.75,-5.75,0.61,27.74,32.3,23.83,27.84,82.6,0.69,12.45,391,10080.0,9574.0,9847.0,9622,26263.0
47,2024-03-27,6.75,-5.75,0.6,28.06,33.07,23.7,28.39,82.18,0.67,0.8,392,9917.0,9267.0,9509.0,9843,23291.0
47,2024-03-28,6.75,-5.75,0.6,28.43,32.98,24.21,28.72,82.42,0.64,4.73,393,10014.0,9671.0,9906.0,9766,17953.0
47,2024-04-01,6.75,-5.75,0.6,27.54,31.81,24.61,27.81,82.73,0.6,0.04,397,10318.0,9632.0,9720.0,10120,11594.0
47,2024-04-02,6.75,-5.75,0.6,28.39,33.57,23.97,28.77,80.64,0.59,0.27,398,10324.0,9808.0,10186.0,9949,19824.0
47,2024-04-03,6.75,-5.75,0.6,26.75,29.42,24.83,26.78,88.66,0.58,0.51,399,10044.0,9406.0,9858.0,9524,23087.0
47,2024-04-04,6.75,-5.75,0.6,28.04,33.44,24.03,28.53,79.8,0.57,0.19,400,9644.0,9150.0,9389.0,9462,14914.0
47,2024-04-05,6.75,-5.75,0.59,27.86,32.66,23.89,28.32,80.84,0.56,0.84,401,9990.0,9480.0,9668.0,9795,16993.0
47,2024-04-08,6.75,-5.75,0.6,26.84,30.07,24.53,26.95,88.22,0.58,9.32,404,10443.0,9669.0,9953.0,9895,22946.0
47,2024-04-09,6.75,-5.75,0.6,26.63,30.47,24.0,26.76,87.72,0.58,2.21,405,10321.0,9653.0,9717.0,10204,15144.0
47,2024-04-10,6.75,-5.75,0.6,26.8,31.28,23.16,27.09,86.71,0.58,11.55,406,10629.0,10148.0,10300.0,10411,10866.0
47,2024-04-11,6.75,-5.75,0.6,26.89,31.01,23.95,27.02,83.44,0.59,2.38,407,10771.0,10319.0,10445.0,10373,12639.0
47,2024-04-12,6.75,-5.75,0.6,27.08,32.35,22.71,27.42,79.64,0.58,0.48,408,11039.0,10357.0,10400.0,10987,6464.0
47,2024-04-15,6.75,-5.75,0.59,28.42,33.47,23.96,28.76,78.61,0.56,2.6,411,11206.0,10830.0,10884.0,11001,5550.0
47,2024-04-16,6.75,-5.75,0.59,28.06,32.87,24.19,28.39,81.87,0.55,4.61,412,11085.0,9988.0,11063.0,10243,4386.0
47,2024-04-17,6.75,-5.75,0.59,27.88,32.31,24.44,28.17,82.26,0.55,1.46,413,10630.0,10100.0,10173.0,10340,5414.0
47,2024-04-18,6.75,-5.75,0.59,28.05,32.31,24.62,28.27,80.59,0.55,0.28,414,11388.0,10530.0,10620.0,11311,5542.0
47,2024-04-19,6.75,-5.75,0.59,27.76,32.1,24.12,28.03,83.7,0.54,2.55,415,12261.0,11132.0,11504.0,11878,2808.0
47,2024-04-22,6.75,-5.75,0.6,26.69,30.0,24.19,26.9,87.16,0.59,2.22,418,12136.0,10929.0,11967.0,11166,1652.0
47,2024-04-23,6.75,-5.75,0.6,27.12,31.37,23.9,27.35,85.84,0.59,12.51,419,10835.0,10221.0,10803.0,10584,3530.0
47,2024-04-24,6.75,-5.75,0.6,27.43,32.15,23.81,27.7,84.44,0.59,3.95,420,11600.0,10835.0,10835.0,11043,19.0
47,2024-04-25,6.75,-5.75,0.6,27.36,31.41,24.05,27.64,85.36,0.58,2.35,421,11530.0,10800.0,11530.0,10988,6.0
47,2024-04-26,6.75,-5.75,0.6,27.5,31.59,24.3,27.73,85.64,0.58,5.92,422,10975.0,10973.0,10973.0,10729,8.0
47,2024-04-29,6.75,-5.75,0.6,27.46,31.59,24.71,27.66,85.06,0.58,7.55,425,10327.0,9958.0,10327.0,9983,30.0
47,2024-04-30,6.75,-5.75,0.6,28.06,33.01,23.86,28.26,82.69,0.58,1.74,426,10115.0,8651.0,9610.0,10133,18.0
47,2024-05-01,6.75,-5.75,0.6,27.24,30.69,24.67,27.42,86.76,0.57,2.36,427,9206.0,8930.0,9206.0,9183,15.0
47,2024-05-02,6.75,-5.75,0.6,26.57,31.19,22.76,26.86,80.81,0.57,1.08,428,8750.0,8240.0,8750.0,8483,22.0
47,2024-05-03,6.75,-5.75,0.6,27.6,32.62,23.39,27.89,80.09,0.56,0.42,429,8550.0,8513.0,8550.0,8505,10.0
47,2024-05-06,6.75,-5.75,0.59,26.74,29.95,24.77,26.88,89.97,0.55,12.4,432,8570.0,8570.0,8570.0,8571,4.0
47,2024-05-07,6.75,-5.75,0.59,27.01,31.4,23.69,27.35,83.69,0.56,0.72,433,,,,9593,
47,2024-05-08,6.75,-5.75,0.59,27.06,31.3,23.7,27.35,81.81,0.55,0.91,434,,,,9617,
47,2024-05-09,6.75,-5.75,0.59,27.62,31.9,24.16,27.88,83.44,0.55,1.48,435,,,,9678,
47,2024-05-10,6.75,-5.75,0.59,28.05,33.14,24.0,28.45,81.08,0.54,0.7,436,,,,9874,
47,2024-05-13,6.75,-5.75,0.58,27.28,31.02,24.48,27.47,84.22,0.53,4.15,439,,,,8149,
47,2024-05-14,6.75,-5.75,0.58,27.34,31.65,24.04,27.69,82.65,0.53,1.96,440,9000.0,9000.0,9000.0,8751,1.0
47,2024-05-15,6.75,-5.75,0.58,27.89,32.68,23.79,28.36,80.51,0.53,2.41,441,,,,9066,
47,2024-05-16,6.75,-5.75,0.58,26.91,30.5,24.56,27.08,88.12,0.53,8.92,442,7951.0,7202.0,7896.0,7393,11580.0
47,2024-05-17,6.75,-5.75,0.59,26.98,31.58,23.23,27.27,81.68,0.54,1.7,443,7685.0,7137.0,7350.0,7348,7907.0
47,2024-05-20,6.75,-5.75,0.58,27.74,31.8,24.44,28.04,84.89,0.54,2.96,446,7373.0,6767.0,7277.0,7216,10261.0
47,2024-05-21,6.75,-5.75,0.58,27.09,30.0,24.87,27.22,89.69,0.54,4.19,447,7492.0,6910.0,7077.0,7394,7994.0
47,2024-05-22,6.75,-5.75,0.58,27.02,30.61,24.46,27.19,87.93,0.55,5.25,448,7638.0,7273.0,7372.0,7536,8462.0
47,2024-05-23,6.75,-5.75,0.58,26.34,30.2,23.65,26.55,85.44,0.55,2.93,449,8400.0,7323.0,7423.0,8109,14084.0
47,2024-05-24,6.75,-5.75,0.58,26.87,31.63,22.91,27.24,81.81,0.54,0.42,450,8436.0,7869.0,8219.0,8294,10974.0
47,2024-05-28,6.75,-5.75,0.58,28.12,33.58,23.35,28.74,77.11,0.52,0.24,454,8800.0,7942.0,8200.0,8780,15093.0
47,2024-05-29,6.75,-5.75,0.57,27.9,32.26,24.22,28.32,79.97,0.52,0.64,455,9460.0,8690.0,8730.0,9309,14757.0
47,2024-05-30,6.75,-5.75,0.57,27.75,31.46,24.44,28.0,81.78,0.52,0.84,456,9550.0,9054.0,9278.0,9257,9201.0
47,2024-05-31,6.75,-5.75,0.57,26.94,30.6,24.65,27.14,86.9,0.52,5.51,457,9420.0,9031.0,9242.0,9331,8033.0
47,2024-06-03,6.75,-5.75,0.57,26.48,30.6,23.18,26.94,83.99,0.53,1.29,460,10047.0,9181.0,9331.0,9775,17665.0
47,2024-06-04,6.75,-5.75,0.57,26.96,31.48,23.52,27.34,80.75,0.52,1.84,461,9697.0,9162.0,9446.0,9557,14149.0
47,2024-06-05,6.75,-5.75,0.57,26.87,31.31,23.17,27.31,82.48,0.52,1.97,462,9642.0,9103.0,9410.0,9408,12615.0
47,2024-06-06,6.75,-5.75,0.57,26.39,30.1,23.79,26.61,87.56,0.52,5.83,463,9987.0,9566.0,9600.0,9872,11501.0
47,2024-06-07,6.75,-5.75,0.57,26.49,30.66,23.41,26.82,85.09,0.53,3.79,464,10098.0,9812.0,9865.0,9933,15344.0
47,2024-06-10,6.75,-5.75,0.57,26.14,29.95,23.51,26.35,87.19,0.53,4.61,467,10038.0,9411.0,9933.0,9687,9152.0
47,2024-06-11,6.75,-5.75,0.57,26.58,31.26,22.79,27.07,82.78,0.53,1.95,468,10055.0,9597.0,9597.0,9910,9207.0
47,2024-06-12,6.75,-5.75,0.57,26.83,31.46,22.92,27.33,82.93,0.52,3.34,469,10640.0,9950.0,10088.0,10539,7296.0
47,2024-06-13,6.75,-5.75,0.57,26.43,30.7,23.25,26.75,86.26,0.53,12.74,470,11000.0,10491.0,10595.0,10810,4837.0
47,2024-06-14,6.75,-5.75,0.58,25.18,28.5,23.27,25.35,89.81,0.56,18.83,471,10850.0,9567.0,10784.0,10294,2946.0
47,2024-06-17,6.75,-5.75,0.58,25.73,29.34,22.93,25.95,87.07,0.57,6.54,474,10307.0,9477.0,10225.0,9659,3308.0
47,2024-06-18,6.75,-5.75,0.58,26.68,30.96,22.9,26.94,83.02,0.56,2.96,475,10014.0,9531.0,9628.0,9938,2336.0
47,2024-06-20,6.75,-5.75,0.58,25.71,28.94,23.41,25.87,89.9,0.56,5.52,477,10295.0,9319.0,9910.0,9598,2143.0
47,2024-06-21,6.75,-5.75,0.58,25.49,28.92,22.94,25.69,89.18,0.56,8.3,478,9725.0,8600.0,9280.0,8995,1568.0
47,2024-06-24,6.75,-5.75,0.58,26.5,30.6,22.77,26.82,85.51,0.56,5.5,481,8864.0,7882.0,8792.0,7978,28.0
47,2024-06-25,6.75,-5.75,0.58,26.36,30.05,23.54,26.59,86.04,0.56,4.71,482,8144.0,7521.0,8144.0,7967,7.0
47,2024-06-26,6.75,-5.75,0.58,24.79,27.57,23.0,24.96,89.9,0.57,4.58,483,7950.0,7500.0,7950.0,7797,5.0
47,2024-06-27,6.75,-5.75,0.58,26.14,30.73,22.35,26.52,83.45,0.56,1.9,484,7500.0,7361.0,7500.0,7397,9.0
47,2024-06-28,6.75,-5.75,0.58,25.98,30.15,22.85,26.28,85.51,0.55,2.58,485,7692.0,7692.0,7692.0,7729,1.0
40,2024-02-01,6.25,-3.25,0.56,26.74,31.42,22.98,26.92,81.99,0.54,0.0,337,4981.0,4828.0,4832.0,4956,36184.0
40,2024-02-02,6.25,-3.25,0.55,27.06,33.1,23.02,26.93,70.78,0.54,0.0,338,5032.0,4939.0,4990.0,5009,37945.0
40,2024-02-05,6.25,-3.25,0.54,25.62,30.17,22.4,25.04,71.32,0.53,0.0,341,5249.0,5010.0,5035.0,5189,37591.0
40,2024-02-06,6.25,-3.25,0.54,25.1,29.34,21.51,24.7,75.03,0.53,0.0,342,5288.0,5133.0,5244.0,5220,36089.0
40,2024-02-07,6.25,-3.25,0.53,25.81,33.26,19.58,25.28,54.47,0.52,0.0,343,5429.0,5194.0,5219.0,5410,42231.0
40,2024-02-08,6.25,-3.25,0.53,25.64,32.1,20.97,25.21,63.14,0.52,0.0,344,5874.0,5451.0,5488.0,5805,37991.0
40,2024-02-09,6.25,-3.25,0.52,26.77,33.46,21.32,27.2,76.28,0.52,0.0,345,6030.0,5528.0,5900.0,5888,35319.0
40,2024-02-12,6.25,-3.25,0.52,28.17,33.76,23.89,28.79,79.52,0.51,1.57,348,5958.0,5773.0,5868.0,5860,16137.0
40,2024-02-13,6.25,-3.25,0.52,28.34,33.43,24.73,28.93,81.29,0.5,1.23,349,6029.0,5815.0,5828.0,6001,12137.0
40,2024-02-14,6.25,-3.25,0.51,28.97,35.02,24.25,29.91,77.24,0.5,0.55,350,6039.0,5812.0,6008.0,5949,9014.0
40,2024-02-15,6.25,-3.25,0.51,29.29,35.81,24.61,30.2,75.29,0.5,0.81,351,6030.0,5888.0,5956.0,5961,6096.0
40,2024-02-16,6.25,-3.25,0.51,28.4,34.0,24.5,29.11,77.23,0.49,0.46,352,5964.0,5689.0,5947.0,5706,10725.0
40,2024-02-20,6.25,-3.25,0.49,28.91,34.05,25.04,29.81,75.58,0.49,0.75,356,6069.0,5750.0,5750.0,5999,6822.0
40,2024-02-21,6.25,-3.25,0.49,28.55,33.5,25.0,29.4,77.3,0.49,1.03,357,6311.0,6022.0,6050.0,6198,2545.0
40,2024-02-22,6.25,-3.25,0.49,28.43,32.94,25.43,28.83,73.23,0.49,1.57,358,6340.0,5961.0,6336.0,6169,843.0
40,2024-02-23,6.25,-3.25,0.49,28.77,34.79,24.34,29.39,71.59,0.48,0.57,359,6750.0,6033.0,6033.0,6562,83.0
40,2024-02-26,6.25,-3.25,0.48,28.42,33.41,24.62,29.28,73.7,0.47,1.35,362,6929.0,6650.0,6765.0,6884,42.0
40,2024-02-27,6.25,-3.25,0.48,28.87,34.81,24.28,29.95,72.97,0.47,1.08,363,6893.0,6743.0,6780.0,6755,8.0
40,2024-02-28,6.25,-3.25,0.48,28.86,34.11,25.3,29.7,73.92,0.47,1.74,364,6590.0,6362.0,6590.0,6380,7.0
40,2024-02-29,6.25,-3.25,0.47,29.47,34.81,24.44,30.09,71.08,0.47,0.62,365,6466.0,6413.0,6413.0,6510,319.0
40,2024-03-01,6.25,-3.25,0.48,27.07,30.11,24.91,27.2,85.21,0.48,11.54,366,6769.0,6769.0,6769.0,6826,5.0
40,2024-03-04,6.25,-3.25,0.5,28.49,35.4,23.03,29.5,72.54,0.51,0.88,369,,,,7057,
40,2024-03-05,6.25,-3.25,0.5,28.34,34.47,23.94,29.28,77.01,0.5,3.45,370,7000.0,7000.0,7000.0,6970,1.0
40,2024-03-06,6.25,-3.25,0.5,27.83,32.7,24.44,28.32,80.44,0.5,5.18,371,,,,7170,
40,2024-03-07,6.25,-3.25,0.5,27.48,31.89,24.52,28.02,82.81,0.51,5.63,372,7000.0,7000.0,7000.0,7054,1.0
40,2024-03-08,6.25,-3.25,0.51,27.54,32.37,23.95,28.26,81.5,0.51,2.54,373,6928.0,6928.0,6928.0,6997,1.0
40,2024-03-11,6.25,-3.25,0.5,28.75,34.0,24.81,29.41,77.99,0.5,2.18,376,,,,7329,
40,2024-03-12,6.25,-3.25,0.5,27.41,30.67,25.3,27.56,84.52,0.5,8.5,377,7974.0,7890.0,7890.0,8048,8.0
40,2024-03-13,6.25,-3.25,0.51,27.45,31.62,24.43,27.71,84.01,0.51,7.4,378,,,,8034,
40,2024-03-14,6.25,-3.25,0.51,28.05,33.57,24.12,28.68,82.06,0.52,12.37,379,7715.0,7063.0,7185.0,7405,29410.0
40,2024-03-15,6.25,-3.25,0.52,28.44,34.12,24.68,28.94,79.3,0.53,3.02,380,8186.0,7357.0,7435.0,8018,25580.0
40,2024-03-18,6.25,-3.25,0.52,28.62,33.81,24.9,29.17,82.18,0.53,14.0,383,8493.0,7824.0,8179.0,8172,32655.0
40,2024-03-19,6.25,-3.25,0.54,27.84,32.19,25.03,28.18,85.03,0.54,21.06,384,8412.0,7963.0,8188.0,8027,19138.0
40,2024-03-20,6.25,-3.25,0.55,27.72,32.84,24.26,28.11,78.72,0.57,6.98,385,8429.0,7716.0,7920.0,8324,23723.0
40,2024-03-21,6.25,-3.25,0.55,28.17,33.91,23.23,28.7,76.29,0.56,4.43,386,8653.0,8149.0,8395.0,8559,21272.0
40,2024-03-22,6.25,-3.25,0.55,27.0,30.33,25.06,27.02,85.49,0.55,4.92,387,8960.0,8465.0,8573.0,8939,16403.0
40,2024-03-25,6.25,-3.25,0.55,27.67,32.56,23.76,28.11,80.69,0.54,1.26,390,9684.0,8889.0,8921.0,9649,19698.0
40,2024-03-26,6.25,-3.25,0.54,27.51,31.85,24.34,27.88,84.3,0.54,2.12,391,10080.0,9574.0,9847.0,9622,26263.0
40,2024-03-27,6.25,-3.25,0.54,28.26,32.94,24.63,28.78,81.89,0.54,1.13,392,9917.0,9267.0,9509.0,9843,23291.0
40,2024-03-28,6.25,-3.25,0.54,28.99,34.37,24.93,29.65,79.93,0.53,3.2,393,10014.0,9671.0,9906.0,9766,17953.0
40,2024-04-01,6.25,-3.25,0.53,28.03,32.12,25.1,28.35,83.72,0.53,1.56,397,10318.0,9632.0,9720.0,10120,11594.0
40,2024-04-02,6.25,-3.25,0.53,27.9,32.36,24.43,28.24,83.56,0.53,1.61,398,10324.0,9808.0,10186.0,9949,19824.0
40,2024-04-03,6.25,-3.25,0.53,27.12,30.17,24.92,27.18,86.44,0.53,2.12,399,10044.0,9406.0,9858.0,9524,23087.0
40,2024-04-04,6.25,-3.25,0.53,28.0,34.14,22.44,28.8,77.37,0.52,1.29,400,9644.0,9150.0,9389.0,9462,14914.0
40,2024-04-05,6.25,-3.25,0.52,28.08,33.09,24.27,28.68,80.92,0.52,2.06,401,9990.0,9480.0,9668.0,9795,16993.0
40,2024-04-08,6.25,-3.25,0.52,27.03,29.9,25.07,27.13,87.61,0.52,5.75,404,10443.0,9669.0,9953.0,9895,22946.0
40,2024-04-09,6.25,-3.25,0.52,26.86,30.58,23.86,27.0,86.09,0.52,0.7,405,10321.0,9653.0,9717.0,10204,15144.0
40,2024-04-10,6.25,-3.25,0.52,27.52,31.94,24.01,27.78,83.26,0.52,4.36,406,10629.0,10148.0,10300.0,10411,10866.0
40,2024-04-11,6.25,-3.25,0.52,27.4,31.79,24.3,27.61,81.06,0.52,1.1,407,10771.0,10319.0,10445.0,10373,12639.0
40,2024-04-12,6.25,-3.25,0.52,27.72,32.39,23.74,28.26,79.95,0.51,0.58,408,11039.0,10357.0,10400.0,10987,6464.0
40,2024-04-15,6.25,-3.25,0.51,29.03,34.98,24.08,29.83,75.85,0.5,1.53,411,11206.0,10830.0,10884.0,11001,5550.0
40,2024-04-16,6.25,-3.25,0.51,28.34,32.73,24.82,28.8,81.04,0.5,4.6,412,11085.0,9988.0,11063.0,10243,4386.0
40,2024-04-17,6.25,-3.25,0.51,28.05,32.43,24.29,28.57,81.26,0.5,0.46,413,10630.0,10100.0,10173.0,10340,5414.0
40,2024-04-18,6.25,-3.25,0.5,28.67,33.83,24.53,29.15,78.11,0.5,0.26,414,11388.0,10530.0,10620.0,11311,5542.0
40,2024-04-19,6.25,-3.25,0.5,28.06,31.8,25.17,28.32,84.49,0.5,2.72,415,12261.0,11132.0,11504.0,11878,2808.0
40,2024-04-22,6.25,-3.25,0.52,27.6,31.88,24.2,27.77,80.64,0.52,0.31,418,12136.0,10929.0,11967.0,11166,1652.0
40,2024-04-23,6.25,-3.25,0.52,26.94,30.4,24.62,27.05,86.94,0.53,15.54,419,10835.0,10221.0,10803.0,10584,3530.0
40,2024-04-24,6.25,-3.25,0.53,27.67,33.36,23.34,28.09,77.79,0.53,0.36,420,11600.0,10835.0,10835.0,11043,19.0
40,2024-04-25,6.25,-3.25,0.52,27.66,31.75,24.49,27.93,83.73,0.52,2.99,421,11530.0,10800.0,11530.0,10988,6.0
40,2024-04-26,6.25,-3.25,0.52,27.46,31.23,24.45,27.69,86.13,0.52,3.96,422,10975.0,10973.0,10973.0,10729,8.0
40,2024-04-29,6.25,-3.25,0.52,27.21,30.2,25.14,27.14,84.98,0.53,5.51,425,10327.0,9958.0,10327.0,9983,30.0
40,2024-04-30,6.25,-3.25,0.52,28.75,34.06,24.02,29.1,78.47,0.52,1.75,426,10115.0,8651.0,9610.0,10133,18.0
40,2024-05-01,6.25,-3.25,0.53,26.68,28.79,24.79,26.64,91.58,0.54,21.41,427,9206.0,8930.0,9206.0,9183,15.0
40,2024-05-02,6.25,-3.25,0.54,26.89,31.13,23.71,27.2,84.36,0.55,0.17,428,8750.0,8240.0,8750.0,8483,22.0
40,2024-05-03,6.25,-3.25,0.54,27.74,32.65,23.85,28.15,81.55,0.54,0.92,429,8550.0,8513.0,8550.0,8505,10.0
40,2024-05-06,6.25,-3.25,0.53,26.5,28.85,24.66,26.5,91.44,0.54,11.71,432,8570.0,8570.0,8570.0,8571,4.0
40,2024-05-07,6.25,-3.25,0.54,26.85,30.32,24.31,26.99,84.88,0.54,1.7,433,,,,9593,
40,2024-05-08,6.25,-3.25,0.54,28.01,33.31,23.71,28.57,77.83,0.53,1.22,434,,,,9617,
40,2024-05-09,6.25,-3.25,0.53,28.4,33.47,24.59,28.69,79.82,0.53,2.71,435,,,,9678,
40,2024-05-10,6.25,-3.25,0.53,27.86,32.2,24.59,28.36,84.16,0.52,1.57,436,,,,9874,
40,2024-05-13,6.25,-3.25,0.54,27.38,31.19,24.63,27.47,83.46,0.54,4.72,439,,,,8149,
40,2024-05-14,6.25,-3.25,0.53,27.62,32.31,24.06,28.09,81.41,0.54,1.38,440,9000.0,9000.0,9000.0,8751,1.0
40,2024-05-15,6.25,-3.25,0.53,27.58,32.0,23.96,27.99,84.51,0.53,7.45,441,,,,9066,
40,2024-05-16,6.25,-3.25,0.54,26.69,29.78,24.49,26.85,89.02,0.54,8.6,442,7951.0,7202.0,7896.0,7393,11580.0
40,2024-05-17,6.25,-3.25,0.54,27.42,32.54,23.69,27.9,81.44,0.54,0.15,443,7685.0,7137.0,7350.0,7348,7907.0
40,2024-05-20,6.25,-3.25,0.54,27.87,31.98,25.03,28.23,85.42,0.54,3.46,446,7373.0,6767.0,7277.0,7216,10261.0
40,2024-05-21,6.25,-3.25,0.54,27.5,30.89,25.17,27.64,88.55,0.54,12.23,447,7492.0,6910.0,7077.0,7394,7994.0
40,2024-05-22,6.25,-3.25,0.55,26.95,30.04,24.93,27.01,89.98,0.56,15.39,448,7638.0,7273.0,7372.0,7536,8462.0
40,2024-05-23,6.25,-3.25,0.56,26.85,30.94,23.62,27.07,85.07,0.57,5.57,449,8400.0,7323.0,7423.0,8109,14084.0
40,2024-05-24,6.25,-3.25,0.56,26.79,30.81,23.73,27.09,85.93,0.56,4.56,450,8436.0,7869.0,8219.0,8294,10974.0
40,2024-05-28,6.25,-3.25,0.57,27.08,32.08,22.69,27.61,82.4,0.57,0.74,454,8800.0,7942.0,8200.0,8780,15093.0
40,2024-05-29,6.25,-3.25,0.56,27.43,31.43,24.17,27.79,85.61,0.56,2.96,455,9460.0,8690.0,8730.0,9309,14757.0
40,2024-05-30,6.25,-3.25,0.56,27.17,30.71,24.52,27.33,88.18,0.56,8.94,456,9550.0,9054.0,9278.0,9257,9201.0
40,2024-05-31,6.25,-3.25,0.57,26.72,29.57,24.8,26.79,90.24,0.57,7.19,457,9420.0,9031.0,9242.0,9331,8033.0
40,2024-06-03,6.25,-3.25,0.58,26.3,30.4,22.86,26.79,85.01,0.58,1.41,460,10047.0,9181.0,9331.0,9775,17665.0
40,2024-06-04,6.25,-3.25,0.57,26.43,30.37,23.6,26.78,86.26,0.57,2.32,461,9697.0,9162.0,9446.0,9557,14149.0
40,2024-06-05,6.25,-3.25,0.57,26.39,30.26,23.33,26.7,87.56,0.56,4.86,462,9642.0,9103.0,9410.0,9408,12615.0
40,2024-06-06,6.25,-3.25,0.57,26.06,29.18,24.06,26.05,90.68,0.57,10.45,463,9987.0,9566.0,9600.0,9872,11501.0
40,2024-06-07,6.25,-3.25,0.58,26.06,29.15,23.74,26.22,87.14,0.58,4.81,464,10098.0,9812.0,9865.0,9933,15344.0
40,2024-06-10,6.25,-3.25,0.59,25.92,29.29,23.87,25.99,89.59,0.6,5.63,467,10038.0,9411.0,9933.0,9687,9152.0
40,2024-06-11,6.25,-3.25,0.59,26.17,30.28,23.19,26.45,88.27,0.6,9.03,468,10055.0,9597.0,9597.0,9910,9207.0
40,2024-06-12,6.25,-3.25,0.6,26.38,30.37,23.18,26.74,87.09,0.6,10.22,469,10640.0,9950.0,10088.0,10539,7296.0
40,2024-06-13,6.25,-3.25,0.61,26.14,30.43,23.31,26.39,89.0,0.62,32.08,470,11000.0,10491.0,10595.0,10810,4837.0
40,2024-06-14,6.25,-3.25,0.65,25.37,28.52,23.51,25.4,91.23,0.68,35.73,471,10850.0,9567.0,10784.0,10294,2946.0
40,2024-06-17,6.25,-3.25,0.66,25.89,30.06,22.3,26.27,87.01,0.66,1.21,474,10307.0,9477.0,10225.0,9659,3308.0
40,2024-06-18,6.25,-3.25,0.65,26.42,30.13,23.16,26.77,86.73,0.65,2.52,475,10014.0,9531.0,9628.0,9938,2336.0
40,2024-06-20,6.25,-3.25,0.65,26.19,29.76,24.09,26.28,90.04,0.65,6.71,477,10295.0,9319.0,9910.0,9598,2143.0
